MSSubClass,LotFrontage,LotArea,SalePrice,LotArea_m^2,Price_per_m^2,ZoningScore,SubClassScore,LotAreaNorm,PDI,Price_per_m^2_norm,EVI,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn
60,71.68253968253968,11050,313000,1026.57815,304.8964172868865,0.8350439463269663,0.3157894736842105,0.0455724602117366,0.4424261586995707,0.2865640460890521,0.456953101679458,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
80,81.28888888888889,10395,148000,965.726685,153.25247018518496,0.8350439463269663,0.4210526315789473,0.0425109257052046,0.4730866457160321,0.1366805272846488,0.4030639738562038,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,71.68253968253968,11885,261500,1104.152155,236.8333012944217,0.8350439463269663,0.3157894736842105,0.0494753324452546,0.4435970203696261,0.2192910719893927,0.4233166146296284,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,70.0,8402,147000,780.571006,188.32367442559092,0.8350439463269663,0.1052631578947368,0.0331954474280773,0.3755551601276308,0.1713445913684897,0.3572381111612822,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
180,21.0,1491,75500,138.518373,545.0540485340526,0.3712831948941708,0.9473684210526316,0.0008927528103017,0.4329916301165483,0.5239336973479625,0.5628254913527588,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
85,80.0,8800,137500,817.5464,168.18617267472527,0.8350439463269663,0.4473684210526316,0.0350557386244128,0.4787448264338999,0.151440865040888,0.4157073006290602,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
60,79.87755102040816,7861,183200,730.310483,250.8522118530236,0.8350439463269663,0.3157894736842105,0.0306667601486363,0.4379544486806406,0.2331472375963079,0.430244697433086,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
45,59.0,7227,105500,671.409981,157.1320102255078,0.8350439463269663,0.2368421052631578,0.0277033817102526,0.4133812246228097,0.140515029905424,0.3681391199034334,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,90.0,11694,314813,1086.407682,289.77427646723874,0.8350439463269663,0.1052631578947368,0.0485825796349529,0.3801712997896935,0.2716174575754702,0.4073745442647724,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,85.0,12244,305000,1137.504332,268.130846995315,0.8350439463269663,0.3157894736842105,0.0511533338007431,0.4441004207762727,0.2502252857793138,0.4387837215245889,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,45.0,8248,67000,766.263944,87.4372342906428,0.8350439463269663,0.1578947368421052,0.032475636261656,0.3911286904619149,0.0716293377360147,0.3179068001345183,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,90.0,10800,240000,1003.3524,239.19811224849812,0.8350439463269663,0.3157894736842105,0.0444039355909229,0.4420756013133266,0.2216284299511086,0.4244852936104862,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,71.0,7064,135000,656.266792,205.7090220710116,0.8350439463269663,0.1052631578947368,0.026941503657482,0.3736789769964522,0.1885281132335985,0.3658298720938366,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,64.66666666666667,2117,168500,196.675651,856.7405224960969,1.0,0.8421052631578947,0.0038187384608193,0.6537772004856143,0.8320018159510557,0.8844219606071068,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,80.0,10400,165150,966.1912,170.9289010291131,0.8350439463269663,0.3157894736842105,0.0425342961976208,0.441514709495336,0.1541517531754771,0.3907469552226705,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,87.0,10000,160000,929.03,172.22264081891865,0.8350439463269663,0.1052631578947368,0.0406646568043188,0.3777959229405032,0.1554304739936794,0.349281052473877,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,76.46236559139786,12342,139900,1146.608826,122.01196853511748,0.8350439463269663,0.1052631578947368,0.0516113954521021,0.3810799445348382,0.1058026953235317,0.3244671631388031,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
80,80.0,9600,153000,891.8688,171.54989612821976,0.8350439463269663,0.4210526315789473,0.0387950174110168,0.4719718732277758,0.1547655391682142,0.4121064797979865,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,70.0,11606,135000,1078.232218,125.20493985090695,0.8350439463269663,0.3157894736842105,0.0481712589684264,0.4432057983265777,0.108958599567643,0.3681503784187535,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
80,82.0,9020,168500,837.98506,201.07757052375132,0.8350439463269663,0.4210526315789473,0.0360840402907289,0.4711585800916894,0.1839504280154084,0.4266989242215835,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
70,50.0,9000,124000,836.127,148.30282959406884,0.3712831948941708,0.3684210526315789,0.0359905583210638,0.2698367612434612,0.1317883468660262,0.2509633424275801,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
120,34.0,4590,209500,426.42477,491.2941619221604,0.8350439463269663,0.631578947368421,0.015377784009909,0.5281045979442855,0.4707979070317678,0.612227926887658,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,85.0,11900,82500,1105.5457,74.62378081702096,0.8350439463269663,0.1052631578947368,0.0495454439225034,0.3804601590759586,0.058964635112738,0.3010481330334063,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,80.0,9250,139400,859.35275,162.21510898754906,0.8350439463269663,0.1052631578947368,0.0371590829418775,0.3767442507817709,0.1455391191845964,0.3443353750693355,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
90,64.0,6979,144000,648.370037,222.0953958117593,0.8350439463269663,0.4736842105263157,0.0265442052864053,0.4840861032746029,0.2047242582406931,0.4476121551236996,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
190,60.0,10896,200000,1012.271088,197.57553324490485,0.4088607850849038,1.0,0.0448526490453153,0.4770001087475561,0.1804890457421965,0.4129027583965694,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
30,51.0,6120,60000,568.56636,105.52857893316092,0.3712831948941708,0.1578947368421052,0.0225291546892893,0.2026404454170866,0.0895106607083404,0.1877192361908425,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
190,50.0,6000,93000,557.418,166.84068329332746,0.3712831948941708,1.0,0.0219682628712987,0.4551037568190579,0.1501109953899575,0.38644045616323,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,67.0,8777,85000,815.409631,104.24208492087337,0.8350439463269663,0.1578947368421052,0.0349482343592979,0.3918704698912075,0.0882391015517251,0.3262116820423735,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
120,53.0,3982,264561,369.939746,715.1461903204096,0.8350439463269663,0.631578947368421,0.01253593213209,0.5272520423809398,0.6920512465094786,0.7228545966265134,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,62.0,12677,274000,1177.731331,232.6506842331768,0.8350439463269663,0.631578947368421,0.0531772184439926,0.5394444282745107,0.2151570107562709,0.4844074787499096,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,64.66666666666667,7050,226000,654.96615,345.0560002223016,1.0,0.3157894736842105,0.0268760662787164,0.502799661988878,0.3262574180905102,0.5262866037820972,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
80,75.0,13860,345000,1287.63558,267.93295040822034,0.8350439463269663,0.4210526315789473,0.0587066769496833,0.4779453710893758,0.2500296865654973,0.459738553496628,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,80.0,10793,152000,1002.702079,151.59039078844873,0.8350439463269663,0.3157894736842105,0.0443712169015401,0.4420657857065118,0.1350377428987475,0.3811899500843058,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
20,85.0,9187,370878,853.499861,434.5378563570733,1.0,0.1052631578947368,0.0368646147374325,0.4426383317896508,0.4147004830658248,0.5284028731118597,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,76.46236559139786,10530,143250,978.26859,146.432177690587,0.8350439463269663,0.1052631578947368,0.043141929000444,0.3785391045993408,0.1299394112829661,0.3365355211185203,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,60.0,7200,98300,668.9016,146.95734021267103,0.8350439463269663,0.1052631578947368,0.0275771810512047,0.373869680214569,0.1304584772150957,0.3367950540845851,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,85.0,10452,155000,971.022156,159.62560590635997,0.8350439463269663,0.1052631578947368,0.0427773493187501,0.3784297306948326,0.1429796775373596,0.3430556542457171,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,70.0,7700,155000,715.3531,216.6762120692564,0.8350439463269663,0.3157894736842105,0.0299142302928322,0.4377286897238994,0.1993679855776688,0.4133550714237664,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
180,21.0,1936,84500,179.860208,469.8093087938606,0.3712831948941708,0.9473684210526316,0.0029727266353502,0.4336156222640628,0.4495624706730342,0.5256398780152947,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,65.0,8125,205950,754.836875,272.84040674351,1.0,0.3157894736842105,0.0319007221482156,0.5043070587497278,0.2548801724435711,0.4905979809586276,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
70,60.0,9084,108000,843.930852,127.97256996121764,0.8350439463269663,0.3684210526315789,0.0363831825936572,0.4554588490983574,0.1116941003747025,0.3800444446117569,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
60,70.0,8750,191000,812.90125,234.9608885458105,0.8350439463269663,0.3157894736842105,0.03482203370025,0.4392010307461247,0.2174403960027814,0.4223912766363227,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,60.0,10320,135000,958.75896,140.8070282858165,0.3712831948941708,0.2631578947368421,0.0421603683189604,0.2401087568744091,0.1243795640045116,0.2262063194178755,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,91.0,10437,350000,969.628611,360.9629460490415,0.8350439463269663,0.1052631578947368,0.0427072378415013,0.378408697251658,0.3419797008423817,0.4425556658982281,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,21.0,1680,88000,156.07704,563.8241217286027,0.3712831948941708,0.8421052631578947,0.0017761574236369,0.4016777041321278,0.5424858695406882,0.5510489458701743,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,72.0,10007,145500,929.680321,156.50541020755887,0.8350439463269663,0.1052631578947368,0.0406973754937016,0.3778057385473181,0.1398957040611151,0.3415136675075949,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
70,60.0,7200,149000,668.9016,222.7532420314139,0.8350439463269663,0.3684210526315789,0.0275771810512047,0.4528170486356216,0.2053744675508469,0.4268846281998292,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,78.0,17503,97500,1626.081209,59.96010498144807,0.8350439463269663,0.2631578947368421,0.0757344177241814,0.4356852722690936,0.0444711892822311,0.3253803574865739,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,75.0,9937,167000,923.177111,180.8970326605076,0.8350439463269663,0.1052631578947368,0.0403701885998738,0.3777075824791697,0.1640041651798736,0.3535678980669741,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,81.28888888888889,12384,197900,1150.510752,172.010561097303,0.8350439463269663,0.3157894736842105,0.0518077075883988,0.4442967329125694,0.1552208562967628,0.3912815067833134,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,52.0,46589,402000,4328.257867,92.87801520906932,0.8350439463269663,0.3157894736842105,0.2116852462081376,0.492259994498491,0.0770069568542424,0.3521745570620532,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,120.0,13560,110000,1259.76468,87.31789495796946,0.8350439463269663,0.1052631578947368,0.0573044474047068,0.3827878601206196,0.0715113838087085,0.3073215073813916,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
85,90.0,10012,137500,930.144836,147.82644022548766,0.8350439463269663,0.4473684210526316,0.0407207459861179,0.4804443286424114,0.1313174878818818,0.4056456120495571,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,49.0,20896,423000,1941.301088,217.89510273019536,0.8350439463269663,0.1052631578947368,0.0915936338778658,0.3930746160625673,0.2005727261874396,0.3718521785707571,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
60,106.0,11194,230500,1039.956182,221.64395384112444,0.8350439463269663,0.3157894736842105,0.0462455303933253,0.4426280797540473,0.2042780570411861,0.4158101071555251,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,76.46236559139786,18450,129000,1714.06035,75.25989385379576,0.8350439463269663,0.3157894736842105,0.0801607889878239,0.4528026573323969,0.0595933635396314,0.3434677604047478,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,65.0,8125,193500,754.836875,256.34677691123665,0.8350439463269663,0.1052631578947368,0.0319007221482156,0.3751667425436723,0.2385780164764723,0.3908548237152734,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,74.4375,14175,168000,1316.900025,127.57232653253234,0.8350439463269663,0.1052631578947368,0.0601790179719086,0.3836502312907802,0.1112985033553934,0.327215067154734,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,80.0,11600,137500,1077.6748,127.58951030496398,0.8350439463269663,0.1578947368421052,0.0481432143775269,0.3958289638966762,0.111315487642123,0.3377498750875725,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,64.0,8633,173500,802.031599,216.32564130431476,0.8350439463269663,0.3157894736842105,0.0342751641777092,0.4390369698893625,0.1990214845742086,0.4131818209220362,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
70,54.0,6629,103600,615.853987,168.2216924577611,0.4088607850849038,0.3684210526315789,0.0249082708172661,0.281543111068615,0.1514759724762346,0.2720804322899042,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,59.714285714285715,11250,165000,1045.15875,157.87075408400875,0.8350439463269663,0.1052631578947368,0.0465072799083876,0.3795487098717239,0.1412451977170875,0.342188414335581,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,110.0,14442,257500,1341.705126,191.91996438716745,0.8350439463269663,0.1052631578947368,0.0614270022669377,0.3840246265792889,0.1748991321489439,0.3590153815515092,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,80.0,9200,140000,854.7076,163.798707300602,0.8350439463269663,0.1052631578947368,0.0369253780177148,0.376674139304522,0.1471043335704625,0.3451179822622685,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,24.0,2289,148500,212.654967,698.3142792051502,0.8350439463269663,0.8421052631578947,0.0046226833999392,0.5880359624981367,0.6754147363527886,0.7566416047060631,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
70,60.0,9600,87000,891.8688,97.54798015134064,0.3712831948941708,0.3684210526315789,0.0387950174110168,0.2706780989704471,0.081622708367037,0.2258805231780855,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,52.0,9022,109500,838.170866,130.64162027316277,0.8350439463269663,0.1578947368421052,0.0360933884876954,0.3922140161297267,0.1143321657921901,0.339258214162606,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,80.0,11844,372500,1100.343132,338.5307629656746,0.8350439463269663,0.1052631578947368,0.0492836944074411,0.3803816342214399,0.3198079320427689,0.4314697814984218,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,74.4375,9945,128500,923.920335,139.08125531190956,0.8350439463269663,0.1052631578947368,0.0404075813877398,0.3777188003155295,0.1226738254575373,0.3329027282058059,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,50.0,8012,143000,744.338836,192.1168063303901,0.8350439463269663,0.631578947368421,0.0313725490196078,0.5329030274471952,0.1750936889622054,0.4643758178528768,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,55.0,4500,159434,418.0635,381.3631182822705,0.4088607850849038,0.2631578947368421,0.0149571151464161,0.246978816998939,0.3621430483216029,0.356361338633641,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,83.46153846153847,2887,173000,268.210961,645.0146532229159,0.8350439463269663,0.631578947368421,0.0074177942929257,0.5257166010291906,0.6227338635196766,0.6881959051316124,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,90.0,11248,285000,1044.972944,272.734334067122,0.8350439463269663,0.1052631578947368,0.0464979317114211,0.3795459054126339,0.2547753311604873,0.3989534810572809,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,58.0,16770,221000,1557.98331,141.85004331015583,0.8350439463269663,0.3157894736842105,0.0723083035359554,0.4504469116968363,0.1254104707106593,0.3763763139902616,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,62.7,5062,207500,470.274986,441.2312076492199,0.8350439463269663,0.8421052631578947,0.0175839584940054,0.5919243450263566,0.4213161315202146,0.6295923022897761,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,84.0,10207,227875,948.260921,240.3083317613592,1.0,0.3157894736842105,0.0416321951903526,0.507226500662369,0.2227257609716558,0.47452077522267,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,64.66666666666667,5105,148800,474.269815,313.7454573194796,1.0,0.8421052631578947,0.0177849447287854,0.6579670623660041,0.2953103579826391,0.6160762316228985,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,60.0,8089,392000,751.492367,521.6287180199663,0.8350439463269663,0.1052631578947368,0.0317324546028184,0.3751162622800531,0.5007803105249943,0.5219559707395344,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,61.0,7577,194700,703.926031,276.59156136534466,0.8350439463269663,0.631578947368421,0.0293393161793919,0.5322930575951305,0.2585877800668606,0.5061228634052044,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,71.68253968253968,4426,141000,411.188678,342.9082743372618,0.3712831948941708,0.631578947368421,0.0146112318586552,0.3423703317257912,0.3241346250662613,0.3997680604750661,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,104.0,21535,755000,2000.666105,377.3743145411063,0.8350439463269663,0.3157894736842105,0.0945803828086657,0.4571285354786494,0.3582005504377612,0.4927713538538126,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,42.0,26178,335000,2432.014734,137.74587600833178,0.8350439463269663,0.3157894736842105,0.1162822220664189,0.4636390872559754,0.1213539485169524,0.3743480528934082,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,60.0,5400,108480,501.6762,216.23509347264232,0.8350439463269663,0.1578947368421052,0.0191638037813456,0.3871351407178218,0.1989319879085614,0.3815581252207917,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,51.0,6120,141500,568.56636,248.8715653173712,0.3712831948941708,0.2631578947368421,0.0225291546892893,0.2342193927855077,0.2311895843042036,0.2796113295677215,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,54.0,13811,176000,1283.083333,137.1695785249515,0.8350439463269663,0.1052631578947368,0.0584776461240038,0.3831398197364087,0.1207843412471731,0.3319579861006238,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,50.0,6000,89000,557.418,159.6647399258725,0.3712831948941708,0.1578947368421052,0.0219682628712987,0.2024721778716895,0.1430183572516615,0.214473084462503,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,57.0,6420,123500,596.43726,207.06285184128168,0.8350439463269663,0.1052631578947368,0.0239313842342658,0.3727759411694873,0.1898662264501725,0.3664989287021236,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,65.0,8450,138500,785.03035,176.42629995133308,0.8350439463269663,0.1052631578947368,0.0334198041552735,0.3756224671457897,0.1595853330214386,0.3513584819877566,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
120,59.0,4282,196000,397.810646,492.6967188303954,1.0,0.631578947368421,0.0139381616770665,0.5936551327136463,0.4721841817149816,0.662407880331175,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,85.0,14331,312500,1331.392893,234.71659015382767,0.8350439463269663,0.1052631578947368,0.0609081773352964,0.3838689790997965,0.2171989336607067,0.3801652823073906,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,80.0,9600,140000,891.8688,156.97376116307692,0.8350439463269663,0.1052631578947368,0.0387950174110168,0.3772350311225126,0.1403586179498005,0.3417451244519375,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,82.0,12438,361919,1155.527514,313.2067351189009,0.8350439463269663,0.3157894736842105,0.0520601089064946,0.4443724533079981,0.2947778897857605,0.4610600235278123,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
