,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalOutdoorArea,YearsSinceSold
705,0,0,96,0,0,0,,,,0,5,2008,COD,Abnorml,98000,96,17
706,120,144,0,0,0,0,,,,0,5,2006,WD,Normal,169000,264,19
707,0,0,0,0,0,0,,GdWo,,0,4,2006,WD,Abnorml,100000,0,19
708,28,0,0,0,0,0,,,,0,4,2009,WD,Normal,148500,28,16
709,0,0,0,0,0,0,,,Shed,450,10,2009,WD,Normal,127500,0,16
710,0,0,0,0,0,0,,GdWo,,0,5,2007,WD,Normal,120500,0,18
711,0,25,0,0,0,0,,,,0,7,2009,COD,Abnorml,110000,25,16
712,0,85,184,0,0,0,,,,0,7,2010,WD,Normal,142000,269,15
713,0,0,0,0,0,0,,,,0,3,2009,WD,Normal,61000,0,16
714,0,144,0,0,0,0,,,,0,6,2010,New,Partial,222000,144,15
715,0,0,202,0,0,0,,,,0,5,2010,WD,Normal,107400,202,15
716,0,88,0,0,0,0,,,,0,6,2008,WD,Abnorml,193000,88,17
717,448,96,0,0,0,0,,,,0,10,2009,WD,Normal,197500,544,16
718,144,28,0,0,0,0,,,,0,5,2007,WD,Normal,113000,172,18
719,188,45,0,0,0,0,,,,0,6,2008,New,Partial,385000,233,17
720,87,0,0,0,0,0,,,,0,7,2009,WD,Normal,148500,87,16
721,736,68,0,0,0,0,,,,0,6,2008,WD,Normal,147500,804,17
722,100,75,0,0,0,0,,,,0,6,2006,WD,Normal,183200,175,19
723,224,0,0,0,0,0,,MnPrv,,0,7,2007,WD,Normal,259500,224,18
724,0,0,0,0,0,0,,,,0,11,2007,WD,Normal,239000,0,18
725,0,162,0,0,126,0,,,,0,12,2007,WD,Normal,141000,288,18
726,0,0,0,0,0,0,,,,0,3,2006,ConLD,Normal,140000,0,19
727,0,70,0,0,0,0,,GdPrv,,0,9,2008,WD,Normal,145900,70,17
728,192,36,0,0,0,0,,,,0,9,2008,WD,Normal,221000,228,17
729,168,24,0,0,0,0,,GdWo,,0,5,2007,WD,Normal,112000,192,18
730,0,0,0,0,0,0,,,,0,8,2007,WD,Normal,123600,0,18
731,486,40,0,0,175,0,,,,0,9,2008,WD,Normal,240000,701,17
732,0,0,0,0,0,0,,MnPrv,,0,8,2006,WD,Normal,117000,0,19
733,144,39,0,0,0,0,,,,0,2,2007,WD,Normal,281213,183,18
734,192,52,0,0,0,0,,,,0,3,2006,WD,Normal,275500,244,19
735,64,0,0,0,0,0,,MnPrv,,0,6,2009,WD,Normal,130000,64,16
736,147,21,0,0,0,0,,,,0,7,2006,New,Partial,345000,168,19
737,215,0,0,0,0,0,,,,0,9,2009,WD,Normal,123000,215,16
738,0,0,52,0,0,0,,,,0,7,2007,WD,Normal,179200,52,18
739,149,0,0,0,0,0,,,,0,5,2008,WD,Normal,141000,149,17
740,0,0,330,0,0,0,,,,0,7,2006,ConLw,Normal,144000,330,19
741,104,26,0,0,0,0,,,,0,7,2006,WD,Normal,127000,130,19
742,192,28,0,0,0,0,,,,0,6,2007,WD,Normal,194700,220,18
743,143,20,0,0,0,0,,,,0,5,2006,WD,Normal,215000,163,19
744,239,132,0,168,0,0,,,,0,3,2006,New,Partial,320000,539,19
745,0,50,0,0,0,0,,,,0,10,2008,WD,Normal,140000,50,17
746,0,0,84,0,0,0,,GdWo,,0,7,2007,WD,Normal,125000,84,18
747,123,110,0,0,0,0,,,,0,3,2009,WD,Abnorml,220000,233,16
748,670,0,0,0,0,0,,,Shed,700,8,2008,WD,Normal,228950,670,17
749,0,28,0,0,178,0,,MnPrv,,0,10,2008,WD,Normal,165500,206,17
750,0,0,0,0,0,0,,,,0,4,2009,WD,Normal,80000,0,16
751,156,54,0,0,0,0,,,,0,9,2009,New,Partial,402861,210,16
752,0,45,0,0,0,0,,,,0,11,2009,WD,Normal,227000,45,16
753,120,33,0,0,0,0,,,,0,10,2006,WD,Normal,216837,153,19
754,0,287,0,0,0,0,,,,0,12,2009,WD,Normal,107500,287,16
755,0,0,0,0,0,0,,,,0,10,2009,WD,Normal,100000,0,16
756,140,93,0,0,0,0,,,,0,5,2007,WD,Normal,194000,233,18
757,0,40,0,0,0,0,,,,0,5,2007,WD,Normal,150000,40,18
758,171,159,0,0,0,0,,,,0,9,2008,WD,Normal,230000,330,17
759,120,26,0,0,0,0,,,,0,7,2009,WD,Normal,173000,146,16
760,0,36,0,0,0,0,,,,0,5,2009,New,Partial,287090,36,16
761,135,0,0,0,0,0,,,,0,4,2010,WD,Normal,202900,135,15
762,0,98,0,0,0,0,,MnPrv,,0,9,2008,ConLD,Abnorml,79900,98,17
763,250,63,0,0,0,0,,,,0,7,2007,New,Partial,440000,313,18
764,0,172,60,0,0,0,,,,0,9,2006,WD,Family,107000,232,19
765,173,0,0,0,0,0,,,,0,10,2009,WD,Normal,143500,173,16
766,0,54,0,0,0,0,,,,0,3,2008,WD,Normal,171900,54,17
767,0,0,0,0,0,0,,,,0,5,2010,WD,Normal,100000,0,15
768,0,169,0,0,119,0,,,,0,5,2006,WD,Normal,179900,288,19
769,0,0,0,0,99,0,,,,0,11,2007,WD,Normal,133900,99,18
770,100,48,0,0,180,0,,,,0,4,2009,WD,Normal,240000,328,16
771,0,0,129,0,0,0,,,,0,6,2006,WD,Normal,89000,129,19
772,0,319,0,0,0,0,,,,0,1,2006,COD,Normal,136500,319,19
773,409,0,0,0,0,0,,,,0,3,2008,WD,Normal,235000,409,17
774,0,64,0,0,0,0,,,,0,5,2009,WD,Normal,138000,64,16
775,366,0,112,0,0,0,,,,0,4,2010,WD,Normal,142125,478,15
776,133,168,0,0,0,0,,,,0,7,2007,WD,Normal,187500,301,18
777,216,110,0,0,0,0,,,,0,6,2007,WD,Normal,181900,326,18
778,344,0,40,0,0,0,,MnPrv,,0,5,2010,WD,Normal,140000,384,15
779,224,0,0,0,0,0,,MnWw,,0,6,2007,WD,Normal,145000,224,18
780,224,0,0,0,180,0,,,,0,2,2007,WD,Normal,175000,404,18
781,143,20,0,0,0,0,,,,0,10,2006,WD,Normal,234000,163,19
782,0,0,0,0,0,0,,,,0,7,2007,WD,Normal,109900,0,18
783,0,0,0,0,0,0,,,,0,7,2006,WD,Normal,129900,0,19
784,390,0,0,0,0,0,,,,0,7,2007,WD,Normal,139400,390,18
785,309,78,0,0,0,0,,,,0,12,2006,WD,Normal,290000,387,19
786,100,16,0,0,0,0,,,,0,9,2009,WD,Normal,160200,116,16
787,0,20,144,0,0,0,,,,0,9,2009,WD,Normal,139000,164,16
788,270,0,112,0,0,0,,GdPrv,,0,5,2007,WD,Abnorml,132000,382,18
789,0,0,0,0,192,0,,,,0,6,2008,WD,Normal,166000,192,17
790,0,24,0,0,0,0,,,,0,7,2006,New,Partial,163990,24,19
791,0,0,0,0,0,0,,MnPrv,,0,8,2008,WD,Normal,145500,0,17
792,0,110,0,0,0,0,,,,0,3,2007,WD,Abnorml,200000,110,18
793,364,17,0,0,182,0,,,,0,3,2010,WD,Normal,162000,563,15
794,0,25,0,0,0,0,,,,0,2,2008,WD,Normal,120500,25,17
795,0,0,0,0,0,0,,,,0,3,2010,WD,Family,88000,0,15
796,0,0,32,0,0,0,,,,0,6,2006,WD,Normal,79900,32,19
797,100,48,0,0,0,0,,,,0,10,2007,WD,Family,225000,148,18
798,192,80,0,0,0,0,,,,0,11,2007,New,Partial,248900,272,18
799,168,43,0,0,198,0,,,,0,8,2009,WD,Abnorml,239686,409,16
800,168,198,0,0,0,0,,,,0,6,2006,WD,Normal,190000,366,19
801,0,169,0,0,0,0,,,,0,11,2009,WD,Normal,168000,169,16
802,0,0,0,0,0,0,,,,0,1,2007,WD,Normal,132250,0,18
803,0,0,0,0,0,0,,,,0,7,2007,COD,Normal,114500,0,18
804,192,84,0,0,0,0,,,,0,12,2008,WD,Normal,250000,276,17
805,0,0,0,0,0,0,,,,0,6,2007,WD,Normal,136905,0,18
806,314,12,0,0,0,0,,GdWo,,0,5,2008,WD,Normal,381000,326,17
807,0,0,0,0,0,0,,,,0,4,2010,WD,Normal,130000,0,15
808,183,0,301,0,0,0,,,,0,5,2008,WD,Normal,189000,484,17
809,0,36,0,0,0,0,,,,0,5,2009,WD,Normal,125000,36,16
810,144,16,0,0,0,0,,,,0,6,2007,New,Partial,172500,160,18
811,144,104,0,0,0,0,,,,0,7,2008,WD,Normal,232000,248,17
812,240,32,0,0,0,0,,,,0,3,2006,WD,Abnorml,138800,272,19
813,0,0,0,0,0,0,,,,0,11,2008,WD,Normal,100000,0,17
814,0,40,0,0,0,0,,,,0,4,2006,WD,Normal,130000,40,19
815,302,0,0,0,0,0,,,,0,5,2008,WD,Normal,295000,302,17
816,325,12,0,0,0,0,,,,0,6,2010,WD,Normal,164000,337,15
817,0,0,0,0,0,0,,,,0,6,2009,WD,Normal,375000,0,16
818,200,114,0,0,0,0,,,,0,4,2006,WD,Normal,115000,314,19
819,35,0,0,0,0,0,,GdWo,,0,12,2007,WD,Normal,139000,35,18
820,0,75,0,0,0,0,,,,0,7,2007,WD,Normal,177000,75,18
821,0,0,0,0,0,0,,,,0,6,2008,COD,Abnorml,139000,0,17
822,292,44,0,182,0,0,,,,0,12,2009,WD,Normal,222000,518,16
823,0,0,0,0,152,0,,,,0,2,2009,WD,Normal,167000,152,16
824,0,0,0,0,0,0,,,,0,11,2007,New,Partial,318000,0,18
825,0,54,0,0,140,0,,,,0,6,2010,WD,Normal,212000,194,15
826,0,27,0,0,0,0,,,,0,7,2009,WD,Normal,173000,27,16
827,57,0,239,0,0,0,,MnPrv,,0,6,2008,WD,Normal,135000,296,17
828,0,168,0,0,0,0,,,,0,10,2009,WD,Normal,241000,168,16
829,132,35,0,0,0,0,,,,0,3,2006,New,Partial,202665,167,19
830,240,154,0,0,0,0,,,,0,9,2006,New,Partial,342643,394,19
831,0,0,0,0,0,0,,MnPrv,,0,5,2009,COD,Abnorml,139000,0,16
832,0,81,0,0,0,0,,,,0,6,2010,WD,Normal,221000,81,15
833,113,32,0,0,0,0,,,,0,9,2006,WD,Normal,309000,145,19
834,0,75,0,0,0,0,,,,0,7,2006,WD,Normal,180000,75,19
835,290,39,0,0,0,0,,,,0,4,2009,WD,Normal,189000,329,16
836,112,51,0,0,0,0,,GdWo,,0,6,2008,WD,Normal,179200,163,17
837,0,0,160,0,0,0,,,,0,3,2008,WD,Normal,177000,160,17
838,300,87,0,0,0,0,,,,0,7,2007,WD,Normal,201000,387,18
839,216,0,0,0,0,0,,MnWw,,0,4,2008,COD,Normal,111250,216,17
840,0,0,0,0,0,0,,,,0,8,2008,WD,Normal,179400,0,17
841,0,57,0,0,0,0,,,,0,9,2007,WD,Normal,90000,57,18
842,197,39,0,0,0,0,,,,0,6,2006,WD,Normal,241500,236,19
843,144,36,0,0,0,0,,,,0,11,2007,WD,Family,259000,180,18
844,0,291,134,0,0,0,,,,0,6,2008,WD,Normal,128000,425,17
845,0,0,0,0,0,0,,,,0,5,2009,WD,Normal,86000,0,16
846,0,0,228,0,0,0,,,,0,3,2006,WD,Family,125000,228,19
847,550,282,0,0,0,0,,,,0,7,2008,WD,Normal,272000,832,17
848,180,0,0,0,0,0,,MnPrv,,0,8,2009,WD,Normal,158000,180,16
849,0,0,0,0,385,0,,,,0,2,2010,WD,Normal,160000,385,15
850,219,0,0,0,0,0,,,,0,9,2007,WD,Normal,207500,219,18
851,42,0,0,0,0,0,,,,0,12,2006,WD,Normal,135960,42,19
852,147,16,0,0,0,0,,MnPrv,,0,10,2009,WD,Normal,137450,163,16
853,0,0,0,0,0,0,,,Shed,500,10,2006,WD,Normal,90000,0,19
854,0,0,0,0,0,0,,,,0,6,2007,WD,Normal,87000,0,18
855,0,43,0,0,0,0,,GdPrv,,0,4,2008,WD,Normal,176000,43,17
856,144,76,0,0,0,0,,,,0,7,2008,WD,Normal,178400,220,17
857,0,60,0,0,0,0,,,,0,10,2009,WD,Normal,143750,60,16
858,0,74,0,0,0,0,,,,0,12,2007,WD,Normal,315000,74,18
859,0,0,216,0,126,0,,,,0,5,2007,WD,Normal,144000,342,18
860,239,42,0,0,0,0,,MnWw,,0,7,2007,WD,Normal,187000,281,18
861,0,39,0,0,0,0,,,,0,10,2008,WD,Normal,142000,39,17
862,0,0,0,0,0,0,,,,0,7,2006,WD,Normal,80500,0,19
863,168,0,0,0,0,0,,GdPrv,,0,11,2009,WD,Normal,152000,168,16
864,0,0,0,0,0,0,,,,0,6,2007,WD,Normal,177000,0,18
865,208,50,0,0,0,0,,,,0,5,2007,WD,Normal,267000,258,18
866,264,75,291,0,0,0,,,,0,5,2007,WD,Normal,430000,630,18
867,212,0,0,0,0,0,,,,0,7,2008,WD,Normal,190000,212,17
868,0,0,0,0,0,0,,GdWo,,0,1,2007,WD,Normal,143000,0,18
869,0,88,0,0,0,0,,MnPrv,,0,7,2006,WD,Normal,153500,88,19
870,220,0,0,0,0,0,,,,0,7,2009,WD,Normal,265000,220,16
871,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,135000,0,18
872,140,39,0,0,0,0,,,,0,4,2008,WD,Normal,208900,179,17
873,0,75,0,0,0,0,,,,0,5,2010,New,Partial,269500,75,15
874,0,0,0,0,0,0,,,Shed,700,3,2010,WD,Normal,149000,0,15
875,0,0,0,0,0,0,,,,0,8,2006,WD,Normal,91500,0,19
876,0,38,0,144,0,0,,,,0,5,2007,WD,Normal,210000,182,18
877,192,0,0,0,0,0,,,,0,1,2010,WD,Abnorml,97500,192,15
878,0,304,0,0,0,0,,,,0,6,2009,WD,Normal,165000,304,16
879,142,20,0,0,0,0,,,,0,4,2006,WD,Normal,213490,162,19
880,0,30,0,0,0,0,,MnPrv,,0,10,2006,WD,Normal,137900,30,19
881,0,44,0,0,0,0,,,,0,5,2010,WD,Normal,155000,44,15
882,314,140,0,0,0,0,,,,0,3,2007,WD,Normal,466500,454,18
883,210,150,0,0,0,0,,,,0,12,2009,New,Partial,244600,360,16
884,0,0,0,0,0,0,,,,0,4,2008,WD,Abnorml,110000,0,17
885,0,0,0,0,0,0,,,,0,5,2009,COD,Abnorml,112000,0,16
886,222,32,0,0,0,0,,,,0,5,2010,WD,Normal,134800,254,15
887,0,0,105,0,0,0,,,,0,1,2009,WD,Normal,119000,105,16
888,0,73,216,0,0,0,,,,0,12,2006,WD,Normal,223000,289,19
889,143,20,0,0,0,0,,,,0,5,2009,WD,Normal,192500,163,16
890,0,0,0,0,0,0,,,,0,10,2009,WD,Normal,153000,0,16
891,92,0,185,0,0,0,,,,0,4,2009,WD,Normal,98000,277,16
892,0,0,0,0,0,0,,,,0,6,2009,WD,Normal,139600,0,16
893,144,70,0,0,0,0,,,,0,6,2008,WD,Normal,187000,214,17
894,268,112,0,0,147,0,,,,0,1,2007,WD,Abnorml,178000,527,18
895,295,41,0,0,0,0,,,,0,5,2006,WD,Normal,160000,336,19
896,0,60,0,0,0,0,,,,0,3,2007,WD,Normal,148800,60,18
897,0,0,0,0,0,0,,,,0,3,2009,WD,Normal,177000,0,16
898,312,0,0,0,0,0,,,,0,10,2006,New,Partial,264561,312,19
899,0,0,0,0,0,0,,,,0,6,2009,WD,Normal,128900,0,16
900,0,24,0,0,0,0,,,,0,6,2008,ConLD,Partial,235128,24,17
901,135,112,0,0,0,0,,,,0,9,2009,New,Partial,229456,247,16
902,0,547,0,0,480,0,,MnPrv,Shed,1150,6,2008,WD,Normal,256000,1027,17
903,403,114,185,0,0,0,,,Shed,400,5,2008,WD,Normal,200000,702,17
904,0,0,0,0,0,0,,,,0,6,2008,WD,Normal,162500,0,17
905,150,0,0,0,0,0,,GdPrv,,0,5,2009,WD,Normal,124000,150,16
906,0,74,0,0,0,0,,,,0,8,2009,WD,Abnorml,95000,74,16
907,0,32,112,0,0,0,,,,0,2,2009,WD,Normal,93000,144,16
908,100,48,0,0,0,0,,,,0,9,2006,WD,Normal,195000,148,19
909,184,0,0,0,0,0,,,,0,6,2009,WD,Normal,350000,184,16
910,0,0,0,0,0,0,,,,0,8,2007,WD,Normal,145000,0,18
911,0,66,0,0,0,0,,GdWo,,0,6,2006,WD,Normal,190000,66,19
912,146,91,0,0,0,0,,,,0,6,2006,WD,Normal,200000,237,19
913,224,88,0,0,0,0,,MnPrv,,0,7,2009,WD,Normal,124500,312,16
914,0,128,0,0,0,0,,,,0,5,2007,WD,Normal,102000,128,18
915,148,36,0,0,0,0,,,,0,3,2006,WD,Normal,171750,184,19
916,0,36,0,0,0,0,,,,0,5,2010,WD,Normal,198900,36,15
917,0,0,112,0,0,0,,MnWw,,0,5,2008,WD,Normal,130000,112,17
918,0,0,96,0,0,0,,,,0,6,2010,WD,Normal,58500,96,15
919,0,24,0,0,0,0,,,,0,7,2008,WD,Normal,80000,24,17
920,857,72,0,0,0,0,,,,0,11,2006,WD,Normal,385000,929,19
921,0,102,0,0,0,0,,,,0,1,2008,New,Partial,372402,102,17
922,144,123,0,0,0,0,,,,0,7,2006,WD,Abnorml,258000,267,19
923,0,0,114,0,0,0,,,,0,4,2010,WD,Normal,122500,114,15
924,355,0,0,0,0,0,,GdWo,,0,4,2008,WD,Normal,141000,355,17
925,0,42,0,0,0,0,,,,0,5,2008,WD,Normal,237500,42,17
926,64,0,0,0,160,0,,MnPrv,,0,10,2009,COD,Abnorml,112000,224,16
927,90,0,205,0,0,0,,,,0,4,2008,WD,Abnorml,129900,295,17
928,0,130,0,0,0,0,,,,0,11,2007,WD,Normal,119200,130,18
929,0,36,0,0,0,0,,GdWo,,0,5,2008,WD,Normal,147000,36,17
930,0,0,170,0,0,0,,,,0,4,2010,WD,Normal,213500,170,15
931,144,122,0,0,0,0,,,,0,7,2007,WD,Normal,204000,266,18
932,333,0,0,0,0,0,,MnPrv,,0,10,2007,CWD,Normal,158000,333,18
933,0,28,0,0,0,0,,,,0,4,2006,WD,Abnorml,106500,28,19
934,72,0,0,0,0,0,,,,0,6,2006,WD,Normal,83000,72,19
935,0,49,0,0,0,0,,,,0,6,2007,WD,Normal,157000,49,18
936,0,68,0,0,0,0,,,,0,7,2009,WD,Normal,117000,68,16
937,0,32,0,0,0,0,,,,0,6,2007,WD,Normal,168500,32,18
938,0,0,0,0,0,0,,,,0,10,2006,WD,Normal,140200,0,19
939,220,47,0,0,0,0,,MnPrv,,0,7,2007,WD,Normal,294000,267,18
940,292,12,0,0,0,0,,GdWo,,0,7,2006,WD,Normal,151000,304,19
941,0,0,0,0,0,0,,MnPrv,,0,1,2007,WD,Normal,122000,0,18
942,0,28,0,0,0,0,,,,0,6,2008,WD,Normal,148000,28,17
943,185,140,0,0,0,0,,,,0,4,2008,WD,Normal,274000,325,17
944,261,39,0,0,0,0,,,,0,4,2010,WD,Normal,157900,300,15
945,154,210,0,0,0,0,,,,0,7,2008,WD,Normal,250000,364,17
946,0,55,0,0,200,0,,,,0,10,2008,COD,Abnorml,140000,255,17
947,202,151,0,0,0,0,,,,0,6,2009,WD,Normal,236500,353,16
948,142,0,0,0,0,0,,,,0,5,2006,ConLD,Normal,160000,142,19
949,0,0,0,0,0,0,,,,0,7,2008,WD,Normal,72500,0,17
950,0,0,0,0,288,0,,,Shed,1400,11,2008,WD,Normal,163000,288,17
951,48,0,0,0,0,0,,,,0,11,2009,WD,Normal,105000,48,16
952,168,0,0,0,0,0,,GdPrv,,0,8,2008,WD,Normal,108000,168,17
953,0,0,0,0,0,0,,,,0,10,2006,WD,AdjLand,127500,0,19
954,216,0,160,0,0,0,,MnPrv,,0,1,2006,WD,Family,105000,376,19
955,0,0,0,0,0,0,,MnPrv,,0,3,2009,WD,Normal,167000,0,16
956,0,0,0,0,0,0,,,,0,8,2008,WD,Normal,188700,0,17
957,168,27,0,0,0,0,,GdPrv,,0,6,2009,WD,Normal,173000,195,16
958,0,0,0,0,0,0,,,,0,7,2009,WD,Normal,174500,0,16
959,100,75,0,0,0,0,,,,0,2,2008,WD,Normal,184000,175,17
960,0,0,0,0,0,0,,,,0,9,2007,WD,Alloca,359100,0,18
961,144,29,0,0,0,0,,,,0,6,2009,WD,Normal,204000,173,16
962,0,48,0,0,0,0,,,,0,8,2007,WD,Normal,162000,48,18
963,250,0,0,0,0,0,,,,0,7,2009,WD,Normal,336000,250,16
964,0,16,552,0,0,512,Ex,GdPrv,,0,3,2006,WD,Abnorml,235000,1080,19
965,0,188,0,0,0,0,,,,0,3,2006,WD,Normal,118500,188,19
966,288,117,0,0,0,0,,,,0,3,2008,WD,Normal,192000,405,17
967,0,250,0,0,0,0,,,,0,3,2006,WD,Normal,235000,250,19
968,0,28,0,0,0,0,,,,0,6,2006,WD,Normal,176500,28,19
969,120,30,0,0,224,0,,,,0,12,2008,WD,Normal,245500,374,17
970,0,0,0,0,130,0,,,,0,6,2008,WD,Normal,136000,130,17
971,192,23,0,0,0,0,,,,0,5,2006,WD,Normal,200000,215,19
972,0,0,126,0,0,0,,,,0,5,2006,COD,Normal,112000,126,19
973,290,0,0,0,0,0,,,,0,2,2010,WD,Normal,128000,290,15
974,0,60,112,0,0,0,,,,0,4,2006,WD,Normal,137000,172,19
975,0,112,0,0,440,519,Fa,MnPrv,TenC,2000,7,2006,WD,Normal,250000,1071,19
976,253,170,0,0,0,0,,,,0,6,2006,WD,Normal,274300,423,19
977,0,0,96,0,0,0,,,,0,6,2008,WD,Normal,120500,96,17
978,216,231,0,0,0,0,,,,0,6,2007,WD,Normal,240000,447,18
979,212,59,0,0,0,0,,,,0,10,2009,WD,Normal,278000,271,16
980,0,418,0,0,312,0,,,,0,7,2006,WD,Abnorml,170000,730,19
981,108,0,0,0,0,0,,,,0,3,2006,New,Partial,167240,108,19
982,0,235,0,0,0,0,,,,0,5,2007,WD,Normal,226000,235,18
983,298,0,0,0,0,0,,,,0,5,2007,WD,Normal,181500,298,18
984,120,184,0,0,168,0,,,,0,10,2007,New,Partial,383970,472,18
985,416,144,0,0,0,0,,MnPrv,,0,4,2010,WD,Normal,138500,560,15
986,0,25,212,0,0,0,,,,0,4,2008,WD,Normal,163000,237,17
987,421,0,0,0,0,0,,MnPrv,,0,7,2006,WD,Abnorml,119900,421,19
988,128,0,0,0,0,0,,,,0,4,2010,WD,Normal,139000,128,15
989,198,150,0,0,0,0,,,,0,8,2006,WD,Normal,275000,348,19
990,0,0,0,0,0,0,,,,0,9,2008,WD,Normal,118000,0,17
991,0,0,96,0,0,0,,,,0,4,2008,WD,Abnorml,119000,96,17
992,262,36,0,0,0,0,,,,0,8,2008,WD,Normal,301500,298,17
993,0,0,180,0,0,0,,MnPrv,,0,4,2008,WD,Normal,137500,180,17
994,0,0,0,0,0,0,,,,0,5,2008,WD,Normal,186500,0,17
995,0,96,0,0,0,0,,,,0,7,2009,WD,Normal,99900,96,16
996,192,20,123,0,0,0,,MnPrv,,0,12,2008,WD,Normal,155000,335,17
997,208,46,0,0,0,0,,,,0,12,2007,WD,Normal,270000,254,18
998,0,124,216,0,0,0,,,,0,6,2010,WD,Normal,155000,340,15
999,0,0,0,0,0,0,,MnPrv,,0,12,2008,WD,Abnorml,109900,0,17
1000,0,0,0,0,288,0,,,,0,9,2009,WD,Normal,150500,288,16
1001,28,0,0,0,0,0,,,,0,4,2010,WD,Normal,99500,28,15
1002,0,0,189,0,0,0,,,,0,3,2010,WD,Normal,153000,189,15
1003,192,0,0,0,0,0,,,,0,4,2009,WD,Family,82500,192,16
1004,0,0,259,0,0,0,,,,0,4,2008,WD,Normal,129500,259,17
1005,586,236,0,0,0,738,Gd,GdPrv,,0,8,2006,WD,Alloca,274970,1560,19
1006,178,128,0,0,0,0,,,,0,7,2008,WD,Normal,165400,306,17
1007,402,25,0,0,0,0,,,,0,8,2007,WD,Normal,215000,427,18
1008,0,50,0,0,204,0,,MnPrv,,0,4,2010,WD,Normal,171000,254,15
1009,0,312,40,0,0,0,,,,0,3,2007,WD,Normal,143250,352,18
1010,96,0,112,0,53,0,,,,0,8,2007,WD,Normal,165000,261,18
1011,268,0,0,0,122,0,,MnWw,,0,5,2006,WD,Normal,141000,390,19
1012,0,0,56,0,0,0,,,,0,7,2009,WD,Abnorml,159434,56,16
1013,160,68,240,0,0,0,,,,0,5,2006,WD,Abnorml,164500,468,19
1014,125,185,0,0,0,0,,,,0,3,2009,WD,Normal,280000,310,16
1015,0,0,264,0,0,0,,MnPrv,,0,1,2007,WD,Normal,122000,264,18
1016,229,0,0,0,0,0,,,,0,6,2006,WD,Normal,120000,229,19
1017,239,60,0,0,0,0,,,,0,8,2007,WD,Normal,315750,299,18
1018,0,0,19,0,0,0,,,,0,3,2007,WD,Normal,220000,19,18
1019,270,68,0,0,0,0,,,,0,3,2009,WD,Normal,315000,338,16
1020,379,36,0,0,0,0,,MnPrv,,0,3,2010,WD,Normal,158000,415,15
1021,240,56,154,0,0,0,,,,0,3,2010,WD,Normal,260400,450,15
1022,0,84,0,0,120,0,,,,0,3,2008,WD,Normal,171000,204,17
1023,0,132,0,0,0,0,,,,0,3,2007,WD,Normal,132500,132,18
1024,232,63,0,0,0,0,,,Shed,480,4,2009,WD,Normal,185000,295,16
1025,252,64,0,0,0,0,,,,0,6,2008,WD,Normal,176000,316,17
1026,72,36,0,0,144,0,,,,0,7,2008,WD,Normal,185000,252,17
1027,144,68,0,0,0,0,,,,0,8,2008,COD,Abnorml,181000,212,17
1028,120,55,0,0,0,0,,GdPrv,,0,12,2007,WD,Normal,179000,175,18
1029,0,0,0,0,0,0,,GdPrv,,0,7,2009,WD,Normal,132500,0,16
1030,243,0,0,0,0,0,,,,0,7,2009,WD,Normal,172500,243,16
1031,0,0,0,0,0,0,,,,0,5,2009,WD,Normal,97000,0,16
1032,0,30,0,0,0,0,,,,0,3,2007,WD,Normal,143900,30,18
1033,0,0,0,0,0,0,,MnPrv,Shed,1200,7,2007,WD,Normal,106500,0,18
1034,143,46,0,0,0,0,,,Shed,500,10,2008,WD,Normal,194500,189,17
1035,0,0,0,0,0,0,,,,0,8,2009,WD,Normal,109500,0,16
1036,0,168,0,0,0,0,,,,0,7,2007,WD,Normal,169500,168,18
1037,228,66,156,0,0,0,,MnPrv,Shed,500,3,2010,WD,Normal,196500,450,15
1038,0,78,0,0,0,0,,,,0,7,2008,WD,Normal,155000,78,17
1039,0,56,0,0,0,0,,,,0,6,2007,New,Partial,248328,56,18
1040,0,0,0,0,0,0,,,,0,4,2007,WD,Normal,105000,0,18
1041,269,111,0,0,0,0,,MnPrv,,0,7,2009,WD,Normal,345000,380,16
1042,160,122,0,0,0,0,,,,0,11,2009,WD,Normal,261500,282,16
1043,117,0,0,0,0,0,,,,0,2,2010,WD,Normal,116500,117,15
1044,96,0,0,0,0,0,,,Shed,500,11,2009,WD,Normal,120500,96,16
1045,257,45,0,0,0,0,,,,0,7,2007,WD,Normal,285000,302,18
1046,0,0,77,0,0,0,,,Shed,400,5,2010,COD,Abnorml,83000,77,15
1047,0,0,0,0,0,0,,GdWo,,0,6,2006,WD,Family,118000,0,19
1048,0,0,0,0,0,0,,,,0,3,2008,WD,Normal,115000,0,17
1049,0,0,184,0,0,0,,GdPrv,Shed,400,4,2007,WD,Normal,140000,184,18
1050,0,0,0,0,0,0,,,,0,5,2009,WD,Normal,154000,0,16
1051,192,36,0,0,0,0,,,,0,6,2006,WD,Normal,185850,228,19
1052,0,0,0,0,0,0,,,,0,11,2006,WD,Normal,222000,0,19
1053,0,0,0,0,0,0,,,,0,5,2006,WD,Normal,135000,0,19
1054,132,64,0,0,0,0,,,,0,3,2010,WD,Normal,140000,196,15
1055,0,96,180,0,0,0,,MnPrv,,0,7,2006,WD,Normal,180000,276,19
1056,0,20,0,0,0,0,,,,0,10,2007,New,Partial,200141,20,18
