,MSSubClass,LotFrontage,LotArea,SalePrice,LotArea_m^2,Price_per_m^2,ZoningScore,SubClassScore,LotAreaNorm,PDI,Price_per_m^2_norm,EVI,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn
506,20,72.4375,11423,272000,1061.230969,256.30612745527594,0.7956049338860387,0.1052631578947368,0.0473158989459907,0.3640156906066338,0.2385378389183612,0.3790030312039396,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
507,50,74.69444444444444,13650,172500,1268.12595,136.027497899558,0.7956049338860387,0.2631578947368421,0.0577251162681997,0.4145068768559281,0.1196555189884283,0.3511408186073942,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
508,70,60.0,7740,125500,719.06922,174.5311807394565,0.3107389240247977,0.3684210526315789,0.0301011942321624,0.2438522436690415,0.157712214169953,0.2457619948187316,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
509,20,57.0,6420,123500,596.43726,207.06285184128168,0.7956049338860387,0.1052631578947368,0.0239313842342658,0.3570003361931163,0.1898662264501725,0.3546672249698452,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
510,20,64.0,6762,193879,628.210086,308.6212786465832,0.7956049338860387,0.1052631578947368,0.025529925915539,0.3574798986974983,0.2902456656875941,0.404856944588556,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
511,50,52.0,9439,87000,876.911417,99.21184547651976,0.3107389240247977,0.2631578947368421,0.0380424875552127,0.2146556842975355,0.0832672579486119,0.1874868851291137,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
512,80,80.0,7750,184100,719.99825,255.69506592550744,0.7956049338860387,0.4210526315789473,0.030147935216995,0.4536021435931981,0.2379338711765675,0.4418589420698848,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
513,20,81.21951219512195,12546,182900,1165.561038,156.92013891768403,0.7956049338860387,0.1052631578947368,0.0525649115426862,0.3655903943856424,0.1403056182028321,0.329886920846175,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
514,20,90.0,17217,84500,1599.510951,52.82864737323077,0.7956049338860387,0.1052631578947368,0.0743976255579705,0.3721402085902277,0.0374225204698374,0.2784453719796777,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
515,60,81.21951219512195,10382,200000,964.518946,207.35725392376065,0.7956049338860387,0.3157894736842105,0.0424501624249222,0.4257138643871553,0.1901572108310769,0.3969179803181921,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
516,60,72.0,7226,183000,671.317078,272.5984575652342,0.7956049338860387,0.3157894736842105,0.0276987076117693,0.4212884279432095,0.2546410320432787,0.4291598909242931,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
517,20,65.0,8125,193500,754.836875,256.34677691123665,0.7956049338860387,0.1052631578947368,0.0319007221482156,0.3593911375673013,0.2385780164764723,0.3790231199829951,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
518,50,60.0,6000,131000,557.418,235.01214528414943,0.3107389240247977,0.2631578947368421,0.0219682628712987,0.2098334168923613,0.2174910577037692,0.2545987850066923,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
519,120,44.0,4224,134000,392.422272,341.46889603656336,0.3107389240247977,0.631578947368421,0.0136670639650377,0.3178693730099567,0.3227119564486033,0.3808934449054251,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
520,85,70.3103448275862,9101,165500,845.510203,195.7398023261938,0.7956049338860387,0.4473684210526316,0.0364626422678725,0.4633912925505667,0.1786746257476423,0.4174924772501591,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
521,190,68.0,10880,125000,1010.78464,123.66630343729798,0.7956049338860387,1.0,0.0447778634695833,0.6316753325952905,0.1074378251203937,0.4924003927260084,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
522,70,60.0,6402,78000,594.765006,131.14423211375015,0.3107389240247977,0.3684210526315789,0.0238472504615672,0.2419760605378629,0.1148289428327499,0.2243203591501301,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
523,20,63.0,8500,179600,789.6754999999999,227.43519331674847,0.7956049338860387,0.1052631578947368,0.0336535090794363,0.3599169736466674,0.2100020662577449,0.3647351448736314,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
524,20,57.0,9764,130000,907.104892,143.31308445859423,0.7956049338860387,0.1052631578947368,0.0395615695622706,0.3616893917915177,0.1268565274750385,0.3231623754822782,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
525,60,85.0,10574,252000,982.356322,256.5260632587449,1.0,0.3157894736842105,0.0433475893337072,0.5077411189053753,0.2387552214962026,0.4825355054849434,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
526,60,80.0,12435,231500,1155.248805,200.38973336137752,0.7956049338860387,0.3157894736842105,0.0520460866110448,0.4285926416429921,0.1832705759261464,0.3934746628657269,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
527,190,60.0,12180,80000,1131.55854,70.69894943305364,0.7956049338860387,1.0,0.0508541914978148,0.63349823100376,0.0550853669336497,0.4662241636326364,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
528,120,50.0,7175,125000,666.579025,187.524652459624,0.7956049338860387,0.631578947368421,0.0274603285891233,0.5159537563416787,0.1705548452154116,0.4502746922472016,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
529,70,75.0,13125,219500,1219.351875,180.01366504644116,0.7956049338860387,0.3684210526315789,0.0552712145644908,0.4453496537132365,0.1631310525438294,0.3939312169640421,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
530,60,80.0,9636,178000,895.213308,198.8352925602397,0.7956049338860387,0.3157894736842105,0.038963284956414,0.4246678011466028,0.1817341805638481,0.3927064651845777,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
531,50,71.0,8520,166000,791.53356,209.7194716544931,0.7956049338860387,0.2631578947368421,0.0337469910491014,0.4073134392901986,0.1924920056740711,0.3875590619502155,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
532,20,62.0,7500,176000,696.7725,252.593206534414,1.0,0.1052631578947368,0.0289794105961812,0.4402727705472754,0.2348680211425944,0.4384866421502446,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
533,60,168.0,23257,274725,2160.645071,127.14952755884634,0.7956049338860387,0.3157894736842105,0.1026291803968309,0.4437675697787279,0.1108806126374708,0.3572796812213891,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
534,20,80.0,9650,167900,896.51395,187.28096757445883,0.7956049338860387,0.1052631578947368,0.0390287223351796,0.3615295376233904,0.1703139892579793,0.3448911063737486,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
535,160,24.0,2160,160000,200.67048,797.3270408283271,1.0,0.8421052631578947,0.0040197246955993,0.6538374963560483,0.7732780629296843,0.855060084096421,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
536,50,60.0,8520,136000,791.53356,171.81836231934375,0.3107389240247977,0.2631578947368421,0.0337469910491014,0.2133670353457021,0.1550308887464515,0.2233687005280335,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
537,20,105.0,15431,555000,1433.586193,387.1410053403046,0.7956049338860387,0.1052631578947368,0.066049685666877,0.3696358266228997,0.3678538601282342,0.443661041808876,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
538,70,60.0,6155,128000,571.817965,223.847461665532,0.3107389240247977,0.3684210526315789,0.0226927481362032,0.2416297098402537,0.2064559844345805,0.2701338799510454,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
539,60,118.0,35760,625000,3322.21128,188.12770992698572,0.7956049338860387,0.3157894736842105,0.1610694337329687,0.4612996457795693,0.1711509018136274,0.3874148258094674,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
540,60,82.0,9950,290000,924.38485,313.722147220392,0.7956049338860387,0.3157894736842105,0.0404309518801561,0.4251081012237255,0.2952873184895257,0.4494830341474165,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
541,20,74.0,10206,82000,948.168018,86.48256262952755,0.7956049338860387,0.1052631578947368,0.0416275210918694,0.3623091772503974,0.0706857488186487,0.2950769861540833,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
542,20,70.0,8521,125000,791.626463,157.90275570916583,0.7956049338860387,0.1052631578947368,0.0337516651475846,0.3599464204671119,0.1412768278367044,0.3303725256631111,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
543,60,65.0,8125,186500,754.836875,247.07325009791023,1.0,0.3157894736842105,0.0319007221482156,0.5043070587497278,0.2294121456515975,0.4778639675626408,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
544,20,75.0,10215,111000,949.004145,116.96471568098367,0.7956049338860387,0.1052631578947368,0.0416695879782187,0.3623217973163021,0.1008140358186074,0.3101411296540626,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
545,60,72.0,8640,252678,802.68192,314.79219066003134,1.0,0.3157894736842105,0.034307882867092,0.5050292069653908,0.2963449398392203,0.5113303646564522,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
546,50,60.0,10440,110000,969.90732,113.41289804885687,0.3107389240247977,0.2631578947368421,0.042721260136951,0.216059316072057,0.0973034510901734,0.1945049816998944,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
547,20,63.0,7500,141000,696.7725,202.3616029622294,0.7956049338860387,0.1052631578947368,0.0289794105961812,0.3585147441016909,0.1852195541745225,0.3523438888320202,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
548,50,45.0,8248,116000,766.263944,151.383868324098,0.7956049338860387,0.2631578947368421,0.032475636261656,0.406932032853965,0.1348336179451265,0.3587298680857432,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
549,60,80.0,9760,167900,906.73328,185.1702189645008,0.7956049338860387,0.3157894736842105,0.0395428731683376,0.4248416776101799,0.1682277442411582,0.3859532470232327,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
550,60,80.0,9938,236000,923.270014,255.61319702948785,0.7956049338860387,0.3157894736842105,0.040374862698357,0.4250912744691857,0.2378529526931689,0.4207658512492381,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
551,70,54.0,6629,103600,615.853987,168.2216924577611,0.3266552583926281,0.3684210526315789,0.0249082708172661,0.2486609003917047,0.1514759724762346,0.2474187742822215,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
552,80,80.0,9125,163900,847.739875,193.33760842616965,0.7956049338860387,0.4210526315789473,0.0365748206314707,0.4555302092175409,0.176300318817049,0.4110421658901255,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
553,45,58.0,6380,113000,592.72114,190.64614432345036,0.3107389240247977,0.2368421052631578,0.0237444202949356,0.2024715272773471,0.1736400998095554,0.2274101481648485,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
554,20,72.0,8640,250580,802.68192,312.178452954316,1.0,0.1052631578947368,0.034307882867092,0.4418713122285486,0.293761544906209,0.4679334040320518,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
555,20,79.85714285714286,6853,220000,636.664259,345.551044981779,0.7956049338860387,0.1052631578947368,0.0259552688775152,0.3576075015860911,0.3267467158958911,0.4231074696927045,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
556,20,65.0,8775,126000,815.223825,154.5587802221065,0.7956049338860387,0.1052631578947368,0.0349388861623314,0.360302586771536,0.1379716724224894,0.3287199479560037,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
557,50,60.0,9900,139500,919.7397,151.67334844847952,0.7956049338860387,0.2631578947368421,0.0401972469559933,0.4092485160622662,0.135119737506741,0.3588729278665505,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
558,60,109.0,14154,280000,1314.949062,212.9360049689895,0.7956049338860387,0.3157894736842105,0.0600808619037603,0.4310030742308067,0.1956711983866228,0.3996749740959651,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
559,20,43.0,3182,159895,295.617346,540.8850399462012,0.7956049338860387,0.1052631578947368,0.0087966533454859,0.3524599169264824,0.5198130866080305,0.5196406550487742,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
560,20,75.0,7862,208300,730.403386,285.18487727821133,1.0,0.1052631578947368,0.0306714342471195,0.4407803776425569,0.267081336531429,0.4545932998446618,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
561,20,57.0,8280,124000,769.23684,161.19872781964006,0.7956049338860387,0.1052631578947368,0.0326252074131201,0.3596084831467726,0.1445345371435436,0.3320013803165308,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
562,160,24.0,2308,147000,214.420124,685.5699794297293,0.7956049338860387,0.8421052631578947,0.004711491271121,0.5722869998831202,0.6628183846252963,0.7385117251100387,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
563,50,59.0,5310,117000,493.31493,237.17100960232443,0.3107389240247977,0.2631578947368421,0.0187431349178527,0.2088658785063275,0.2196248598555447,0.2556656860825801,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
564,20,78.03424657534246,17600,157500,1635.0928,96.32480798643356,0.7956049338860387,0.1052631578947368,0.0761878052770571,0.3726772625059537,0.0804137359571002,0.2999409797233091,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
565,50,58.0,8410,81000,781.31423,103.67147671174504,0.7956049338860387,0.2631578947368421,0.0332328402159433,0.4071591940402512,0.0876751175096487,0.3351506178680044,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
566,60,65.0,8450,208500,785.03035,265.5948270025484,0.7956049338860387,0.3157894736842105,0.0334198041552735,0.4230047569062607,0.2477187063375424,0.4256987280714249,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
567,85,70.3103448275862,7540,156000,700.48862,222.70169071411897,0.7956049338860387,0.4473684210526316,0.0291663745355114,0.4612024122308584,0.205323514690658,0.4308169217216669,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
568,60,82.14285714285714,28698,185000,2666.130294,69.38895687743909,0.7956049338860387,0.3157894736842105,0.1280609502442216,0.4513971007329451,0.0537905820273231,0.3287346659163153,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
569,80,73.0,9735,167500,904.410705,185.20346903678012,0.7956049338860387,0.4210526315789473,0.0394260207062562,0.4563855692399766,0.1682606083147264,0.4070223106389642,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
570,20,80.0,8480,132500,787.81744,168.18617267472524,0.7956049338860387,0.1052631578947368,0.0335600271097712,0.3598889290557679,0.151440865040888,0.335454544265203,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
571,80,70.3103448275862,12328,169900,1145.308184,148.34435165443645,0.7956049338860387,0.4210526315789473,0.0515459580733366,0.4600215504501007,0.1318293868985158,0.388806699930859,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
572,60,89.0,11645,196500,1081.855435,181.6324008207252,0.7956049338860387,0.3157894736842105,0.0483535488092734,0.4274848803024607,0.1647309964815953,0.3842048731434513,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
573,190,50.0,6000,93000,557.418,166.84068329332746,0.3107389240247977,1.0,0.0219682628712987,0.4308860484713087,0.1501109953899575,0.368277174902418,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
574,80,124.0,11512,177000,1069.499336,165.4979989627595,0.7956049338860387,0.4210526315789473,0.0477318937110004,0.4588773311413998,0.148783898226138,0.39728395559467,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
575,20,73.0,9300,167500,863.9979,193.8662119433392,0.7956049338860387,0.1052631578947368,0.0373927878660403,0.3610387572826486,0.1768227857978947,0.3481455046437063,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
576,60,149.0,12589,174000,1169.555867,148.77442361631108,0.7956049338860387,0.3157894736842105,0.0527658977774661,0.4288085849929185,0.1322544661728086,0.367966607989058,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
577,160,44.0,5306,239000,492.943318,484.8427623883524,0.7956049338860387,0.8421052631578947,0.0187244385239197,0.5764908840589598,0.4644214015277813,0.6393132335612812,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
578,30,70.0,5684,110000,528.060652,208.30940457953304,0.3107389240247977,0.1578947368421052,0.0204912477505901,0.1778113649877277,0.1910983080093466,0.2203497785805336,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
579,190,60.0,6780,84500,629.88234,134.152038617244,0.3107389240247977,1.0,0.0256140596882376,0.4319797875163904,0.1178018318351977,0.3521225931250382,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
580,20,313.0,27650,242000,2568.76795,94.20858742807032,0.7956049338860387,0.1052631578947368,0.1231624950337703,0.3867696694329676,0.0783220825154961,0.298895153002507,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
581,80,85.0,10200,175000,947.6106,184.67501313303163,0.7956049338860387,0.4210526315789473,0.0415994765009698,0.4570376059783906,0.1677382872336636,0.4067611500984329,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
582,60,65.0,8125,174000,754.836875,230.5133807883988,0.7956049338860387,0.3157894736842105,0.0319007221482156,0.4225490323041433,0.2130445191786067,0.408361634491957,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
583,190,60.0,9873,129000,917.231319,140.64064029196106,0.7956049338860387,1.0,0.0400710462969454,0.6302632874434992,0.1242151076019812,0.5007890339668022,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
584,20,60.0,7200,109900,668.9016,164.29920335068715,0.7956049338860387,0.1052631578947368,0.0275771810512047,0.358094075238198,0.1475990193826443,0.3335336214360812,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
585,90,60.0,7200,90000,668.9016,134.5489381397802,0.7956049338860387,0.4736842105263157,0.0275771810512047,0.4686203910276716,0.1181941237676256,0.3925153841548875,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
586,70,54.0,7588,200100,704.947964,283.8507382369005,0.7956049338860387,0.3684210526315789,0.0293907312627077,0.4375855087227015,0.2657626854549578,0.4452470334196063,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
587,60,75.0,9000,303477,836.127,362.95562755418734,1.0,0.3157894736842105,0.0359905583210638,0.5055340096015822,0.3439492493905173,0.5351325194321007,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
588,20,134.0,17755,149900,1649.492765,90.87642163741168,0.7956049338860387,0.1052631578947368,0.0769122905419617,0.372894608085425,0.0750285996994057,0.2972484115944618,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
589,50,60.0,10800,139000,1003.3524,138.53557334392184,0.3107389240247977,0.2631578947368421,0.0444039355909229,0.2165641187082486,0.1221344782889011,0.2069204952992583,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
590,60,59.0,11228,228000,1043.114884,218.5761161087986,0.7956049338860387,0.3157894736842105,0.046404449741756,0.4269001505822055,0.201245833709954,0.4024622917576307,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
591,120,44.0,4750,235000,441.28925,532.5305341111301,0.3107389240247977,0.631578947368421,0.0161256397672298,0.3186069457506144,0.5115555678849616,0.4753152506236043,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
592,50,81.0,15593,225000,1448.636479,155.31846896145987,0.7956049338860387,0.2631578947368421,0.0668068896211643,0.4172314088618175,0.1387225419667515,0.3606743300965557,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
593,60,107.0,13891,582933,1290.515573,451.705513824125,0.7956049338860387,0.3157894736842105,0.0588515740026642,0.4306342878604779,0.4316688419088236,0.5176737958570655,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
594,60,80.0,12224,244000,1135.646272,214.85563420226683,0.7956049338860387,0.3157894736842105,0.051059851831078,0.428296771209002,0.1975685427236866,0.400623646264497,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
595,190,90.0,15750,157000,1463.22225,107.29743892289773,0.7956049338860387,1.0,0.0675407230830353,0.6385041904793262,0.0912589860757635,0.4843109732036934,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
596,20,68.0,9450,110000,877.93335,125.29424927302284,0.7956049338860387,0.1052631578947368,0.0380939026385285,0.3612490917143951,0.1090468722003788,0.3142575478449483,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
597,120,32.0,10846,324000,1007.625938,321.54789568348724,0.7956049338860387,0.631578947368421,0.0446189441211526,0.5211013410012876,0.3030222181630367,0.5165083787210141,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
